score,seq,track_id,frame,end_frame,lost,gpr_dist,kf_dist,margin,disp_norm,det_score,sigma,n_obs,file
54.3365870498105,MOT20-05,1425,378,370,8,5.883278361552025,21.423993437213547,15.54071507566152,0.12205215799868391,0.5154457092285156,4.721695243069525,12,MOT20-05_t1425_f378.json
54.3365870498105,MOT20-05,1392,378,370,8,5.883278361552025,21.423993437213547,15.54071507566152,0.12205215799868391,0.5154457092285156,4.721695243069525,12,MOT20-05_t1392_f378.json
54.142132726697525,MOT20-05,1426,378,370,8,5.907115747769445,21.362146543306448,15.455030795537002,0.12202710388690106,0.5161857604980469,4.714184987834688,12,MOT20-05_t1426_f378.json
53.78359431607178,MOT20-02,125,141,133,8,1.5840597283627678,12.541096283468718,10.957036555105951,0.0848806355259118,0.14809370040893555,3.1479326694571763,60,MOT20-02_t125_f141.json
53.40190619382115,MOT17-02-FRCNN,64,231,225,6,2.0415288044577142,12.969745618228163,10.92821681377045,0.08043328764206775,0.15255987644195557,5.943666608856587,60,MOT17-02-FRCNN_t64_f231.json
52.658018898741496,MOT20-01,72,158,151,7,4.936076845257538,18.805299639668444,13.869222794410906,0.12925610593853704,0.29416465759277344,5.413036084072934,26,MOT20-01_t72_f158.json
52.3974238769559,MOT17-02-FRCNN,57,166,156,10,2.4809356291308786,14.431166366693072,11.950230737562194,0.08295895452347593,0.17128735780715942,6.828322971210059,22,MOT17-02-FRCNN_t57_f166.json
51.67181402533405,MOT20-03,444,347,335,12,1.966019233842075,12.412101848689435,10.44608261484736,0.10847773235061982,0.3314077854156494,5.210922775514203,60,MOT20-03_t444_f347.json
51.67181402533405,MOT20-03,460,347,335,12,1.966019233842075,12.412101848689435,10.44608261484736,0.10847773235061982,0.3314077854156494,5.210922775514203,60,MOT20-03_t460_f347.json
51.48560799643788,MOT20-05,1595,933,917,16,2.690385862953924,13.16063290755136,10.470247044597436,0.09215000766010227,0.15340250730514526,3.000606172128953,60,MOT20-05_t1595_f933.json
51.485276481238486,MOT20-05,1545,933,917,16,2.6903692858404398,13.160441725371037,10.470072439530597,0.09214997039940902,0.15340250730514526,3.0006069439352756,60,MOT20-05_t1545_f933.json
51.42767649156095,MOT20-05,1883,1405,1398,7,1.4284719333831477,11.392872066678137,9.96440013329499,0.10242172805486292,0.13223695755004883,4.106407297895152,60,MOT20-05_t1883_f1405.json
51.41208189701483,MOT20-05,1882,1405,1398,7,1.4338351528200477,11.393122049664,9.959286896843953,0.1024218914617676,0.13126462697982788,4.110147953484318,60,MOT20-05_t1882_f1405.json
51.29362407695262,MOT20-05,1594,933,917,16,2.737426748335575,13.132248602119315,10.39482185378374,0.09195309607597602,0.15297424793243408,3.0067990934795454,60,MOT20-05_t1594_f933.json
51.150318525338754,MOT20-05,1605,860,849,11,3.1981083416918787,13.232660248432737,10.034551906740859,0.05735589821503613,0.1895303726196289,4.07734794156048,60,MOT20-05_t1605_f860.json
51.150318525338754,MOT20-05,1563,860,849,11,3.1981083416918787,13.232660248432737,10.034551906740859,0.05735589821503613,0.1895303726196289,4.07734794156048,60,MOT20-05_t1563_f860.json
51.079580436112806,MOT17-10-FRCNN,301,93,68,25,2.2336033180730475,20.48109090234323,18.247487584270182,0.08050415825626143,0.47534704208374023,5.624932368565838,11,MOT17-10-FRCNN_t301_f93.json
50.542193682812716,MOT20-05,1920,1548,1535,13,10.4460858159336,24.26728611253597,13.82120029660237,0.08847070314861419,0.1652011275291443,2.5968274790287036,60,MOT20-05_t1920_f1548.json
50.46069946993874,MOT20-05,1863,1548,1535,13,10.47951233048055,24.277345738530574,13.797833408050025,0.08851516718935874,0.1651078462600708,2.59592868092649,60,MOT20-05_t1863_f1548.json
50.46069946993874,MOT20-05,1922,1548,1535,13,10.47951233048055,24.277345738530574,13.797833408050025,0.08851516718935874,0.1651078462600708,2.59592868092649,60,MOT20-05_t1922_f1548.json
50.40241207579063,MOT20-05,1576,1154,1146,8,6.369762352623585,17.816908137860686,11.447145785237101,0.07073723806866614,0.10639756917953491,2.907536147240017,60,MOT20-05_t1576_f1154.json
50.33724723147368,MOT20-05,1604,860,849,11,3.326248971784298,12.999886266903815,9.673637295119516,0.05612594623270159,0.1872854232788086,4.072509234342792,60,MOT20-05_t1604_f860.json
50.188359726030214,MOT20-03,617,760,752,8,2.34366566756923,12.21183122047477,9.86816555290554,0.10681019040705449,0.4173858165740967,5.061730312717041,60,MOT20-03_t617_f760.json
50.022218128518915,MOT20-05,1537,1154,1146,8,6.547516248746439,17.900046622315344,11.352530373568904,0.07117754566241517,0.10565418004989624,2.9792136779672567,60,MOT20-05_t1537_f1154.json
50.006420440050874,MOT20-03,602,760,752,8,2.404374976419384,12.211929435998389,9.807554459579006,0.10681045008959182,0.4173858165740967,5.066306386831112,60,MOT20-03_t602_f760.json
50.006420440050874,MOT20-03,618,760,752,8,2.404374976419384,12.211929435998389,9.807554459579006,0.10681045008959182,0.4173858165740967,5.066306386831112,60,MOT20-03_t618_f760.json
49.684607768676734,MOT17-02-FRCNN,22,46,22,24,1.9919163376413909,18.295138936696997,16.303222599055605,0.07766403639310276,0.41981935501098633,2.8344744062945137,21,MOT17-02-FRCNN_t22_f46.json
49.622537393190626,MOT20-05,1577,1154,1146,8,6.487590843533512,17.588320385030816,11.100729541497303,0.06971102820901563,0.10565418004989624,2.9045162360368173,60,MOT20-05_t1577_f1154.json
49.53891529818238,MOT20-03,511,714,700,14,1.4317946462759543,10.357944761518885,8.926150115242931,0.09605300953425078,0.2087409496307373,3.886162198695747,60,MOT20-03_t511_f714.json
49.53891529818238,MOT20-03,527,714,700,14,1.4317946462759543,10.357944761518885,8.926150115242931,0.09605300953425078,0.2087409496307373,3.886162198695747,60,MOT20-03_t527_f714.json
49.11009005303251,MOT20-03,977,1063,1054,9,4.92320395541778,17.941132605237897,13.017928649820117,0.15119655415077574,0.15242528915405273,3.0662838454317063,8,MOT20-03_t977_f1063.json
49.0361366377857,MOT20-03,976,1063,1054,9,4.945833666012693,17.939819692477936,12.993986026465244,0.15131116941551429,0.15197110176086426,3.0665388517100403,8,MOT20-03_t976_f1063.json
48.723312310919766,MOT20-03,525,714,700,14,1.7055035613268732,10.36065156761635,8.655148006289476,0.0960493380110771,0.2087409496307373,3.8930766007570616,60,MOT20-03_t525_f714.json
48.50518313330129,MOT20-05,1126,261,254,7,3.4575575753361627,12.887986114736513,9.430428539400351,0.0966038790054417,0.4998779296875,5.315960950326113,60,MOT20-05_t1126_f261.json
48.50518313330129,MOT20-05,1152,261,254,7,3.4575575753361627,12.887986114736513,9.430428539400351,0.0966038790054417,0.4998779296875,5.315960950326113,60,MOT20-05_t1152_f261.json
48.14971556460397,MOT20-05,1153,261,254,7,3.5736464745505385,12.885843455076042,9.312196980525503,0.09670106406321663,0.4998779296875,5.302459441600554,60,MOT20-05_t1153_f261.json
47.9339870579231,MOT20-03,636,447,436,11,2.784504689703396,11.308097846156748,8.523593156453352,0.07762315217600697,0.22940278053283691,3.243807554216627,60,MOT20-03_t636_f447.json
47.9339870579231,MOT20-03,652,447,436,11,2.784504689703396,11.308097846156748,8.523593156453352,0.07762315217600697,0.22940278053283691,3.243807554216627,60,MOT20-03_t652_f447.json
